stock_symbol,Date,Open,High,Low,Close,Volume
ICICIBANK.NS,25-09-2019,424.4598271,426.2481516,415.2765698,419.7232056,19987241
ICICIBANK.NS,26-09-2019,424.3631372,443.3579733,423.928129,436.8813782,40909369
ICICIBANK.NS,27-09-2019,434.5130693,436.7847231,428.5197738,434.2230835,19432963
ICICIBANK.NS,30-09-2019,428.5197364,430.3080607,416.6298477,419.2398376,27524660
ICICIBANK.NS,01-10-2019,422.381508,428.4231246,402.8066704,410.4432678,30623906
ICICIBANK.NS,03-10-2019,409.863261,420.1098484,408.2199295,413.0532227,23275379
ICICIBANK.NS,04-10-2019,414.2132282,414.9865433,398.3116817,400.1000061,17952697
ICICIBANK.NS,07-10-2019,401.2599954,409.3799219,397.7800185,402.2266541,21933703
ICICIBANK.NS,09-10-2019,406.2382561,423.7831029,403.1932875,422.139801,34533981
ICICIBANK.NS,10-10-2019,415.6632103,417.1131982,406.4799533,409.5732727,19074005
ICICIBANK.NS,11-10-2019,413.6815946,418.8048738,408.0266354,414.2615662,18004922
ICICIBANK.NS,14-10-2019,415.6632263,421.8498358,411.7965916,414.5515747,17211042
ICICIBANK.NS,15-10-2019,415.6632137,420.9315151,413.92324,417.4515381,14971985
ICICIBANK.NS,16-10-2019,420.0131839,424.8464772,416.7748715,420.786499,17833051
ICICIBANK.NS,17-10-2019,421.4631847,428.5681319,419.2398816,425.9098206,12452421
ICICIBANK.NS,18-10-2019,423.1065133,428.9064653,420.7381877,423.2031555,15988455
ICICIBANK.NS,22-10-2019,425.8131238,443.4063225,422.961469,436.1080322,34966169
ICICIBANK.NS,23-10-2019,436.929683,443.6962932,433.2563922,439.9263306,25196183
ICICIBANK.NS,24-10-2019,442.1496215,443.6962811,435.9630126,439.5879822,23542540
ICICIBANK.NS,25-10-2019,442.4396916,454.9579039,439.2497003,453.4595947,34397573
ICICIBANK.NS,27-10-2019,455.2962286,457.7128753,449.4962767,453.8945618,8206762
ICICIBANK.NS,29-10-2019,454.5228942,465.9294541,451.284582,461.4828186,33686172
ICICIBANK.NS,30-10-2019,463.0294685,463.0294685,454.3295411,455.4411926,22396012
ICICIBANK.NS,31-10-2019,459.1628808,460.8545335,445.9196449,447.6112976,21198377
ICICIBANK.NS,01-11-2019,451.0912129,451.3812282,445.1462687,446.8379211,13522994
ICICIBANK.NS,04-11-2019,447.5629568,456.5528705,447.5629568,454.8128967,16254715
ICICIBANK.NS,05-11-2019,456.3595586,458.1962041,451.3329218,452.7345886,14952189
ICICIBANK.NS,06-11-2019,451.5745787,467.766111,449.2546039,464.672821,24922680
ICICIBANK.NS,07-11-2019,466.8960944,466.8960944,459.7911479,462.5944519,18312032
ICICIBANK.NS,08-11-2019,464.7211312,479.4626752,464.286123,473.131073,52207121
ICICIBANK.NS,11-11-2019,471.7294083,482.3626532,468.4427749,480.2359924,24766065
ICICIBANK.NS,13-11-2019,480.2359785,480.9126513,467.1860875,469.5544128,24272664
ICICIBANK.NS,14-11-2019,473.4210366,483.1842941,467.6210851,482.024292,35396276
ICICIBANK.NS,15-11-2019,481.2510089,492.7059197,479.4626845,483.1843262,42074833
ICICIBANK.NS,18-11-2019,482.1210326,487.630999,480.0910434,481.734375,22910109
ICICIBANK.NS,19-11-2019,481.3476323,485.2625876,473.5176922,477.04599,27939336
ICICIBANK.NS,20-11-2019,478.6893762,481.3960087,476.0793861,478.4960327,22606112
ICICIBANK.NS,21-11-2019,481.4926719,487.0026084,474.8710544,481.6376648,25745594
ICICIBANK.NS,22-11-2019,484.3926422,485.0209644,475.7410357,480.2359924,18462401
ICICIBANK.NS,25-11-2019,475.5960588,483.3293281,475.1610506,481.2026672,25692878
ICICIBANK.NS,26-11-2019,485.0692914,500.294165,484.2959763,493.6725769,286857658
ICICIBANK.NS,27-11-2019,496.7659221,498.6508594,487.4859634,488.6459656,29866539
ICICIBANK.NS,28-11-2019,492.5609525,502.6625482,491.0626432,501.8409119,35706498
ICICIBANK.NS,29-11-2019,498.7958487,499.279178,493.2858828,495.5091858,13324549
ICICIBANK.NS,02-12-2019,496.3308724,496.8625228,490.3375772,493.8658752,10130049
ICICIBANK.NS,03-12-2019,492.7542418,494.2042297,487.8242768,492.3675842,12795657
ICICIBANK.NS,04-12-2019,492.9958869,513.6340244,492.319214,511.6040649,30992538
ICICIBANK.NS,05-12-2019,514.7940131,519.5789848,508.5107323,510.4923706,32354118
ICICIBANK.NS,06-12-2019,512.3774177,515.712402,504.2575203,507.3024597,24868376
ICICIBANK.NS,09-12-2019,506.5775056,511.652464,504.7892105,508.9458313,12980877
ICICIBANK.NS,10-12-2019,508.5107189,512.5706966,507.2057535,511.0723877,12021443
ICICIBANK.NS,11-12-2019,512.9090265,517.3556914,509.6224227,515.7606812,13768156
ICICIBANK.NS,12-12-2019,517.0173421,519.192324,512.1357278,517.5006714,12385216
ICICIBANK.NS,13-12-2019,519.965616,524.7022071,517.8389556,519.1439209,17884861
ICICIBANK.NS,16-12-2019,521.5123556,523.3490307,518.8057231,521.2706909,13070575
ICICIBANK.NS,17-12-2019,522.9140173,524.8956558,520.7873564,523.1073608,11516163
ICICIBANK.NS,18-12-2019,523.9772917,524.7989869,518.0806978,523.348999,12906168
ICICIBANK.NS,19-12-2019,519.2890499,523.1556845,515.9057445,522.1890259,12082790
ICICIBANK.NS,20-12-2019,522.9140162,531.178936,521.2706847,527.8922729,27691592
ICICIBANK.NS,23-12-2019,528.7622238,530.5505185,519.6756099,523.2522583,11521942
ICICIBANK.NS,24-12-2019,523.9289763,525.8139725,521.3189862,523.05896,6715007
ICICIBANK.NS,26-12-2019,523.0589778,524.3156812,519.7240526,520.7873535,7831074
ICICIBANK.NS,27-12-2019,522.9622592,532.1455151,520.4005905,531.0822144,11247684
ICICIBANK.NS,30-12-2019,531.2756123,533.7889604,524.5090012,525.8140259,13180302
ICICIBANK.NS,31-12-2019,525.6689651,525.6689651,520.0623567,520.932373,12491978
ICICIBANK.NS,01-01-2020,521.8989407,524.4122292,517.8389633,518.8539429,7642793
ICICIBANK.NS,02-01-2020,518.1290165,523.832326,517.9839941,522.5756226,10264223
ICICIBANK.NS,03-01-2020,520.0623969,522.7690295,518.3707441,520.8840332,9594690
ICICIBANK.NS,06-01-2020,519.3373814,519.3373814,506.3358102,508.1724854,12534334
ICICIBANK.NS,07-01-2020,513.5857174,517.7423377,504.257497,505.4658203,16101835
ICICIBANK.NS,08-01-2020,498.7958882,509.7674408,497.8292295,508.4141541,16094310
ICICIBANK.NS,09-01-2020,513.005721,529.1489311,512.619034,528.0855713,18934019
ICICIBANK.NS,10-01-2020,526.7322907,528.2789209,520.5456522,522.2373047,12335407
ICICIBANK.NS,13-01-2020,521.415647,527.843891,520.0623014,520.6422729,7901800
ICICIBANK.NS,14-01-2020,518.3224334,520.9807449,516.3407947,519.6757202,13939440
ICICIBANK.NS,15-01-2020,517.2589803,519.047334,512.9573968,517.7423096,12353176
ICICIBANK.NS,16-01-2020,516.099082,521.9956762,515.4224092,519.2407227,11249232
ICICIBANK.NS,17-01-2020,516.6790555,520.0623608,512.9090631,514.31073,18312609
ICICIBANK.NS,20-01-2020,515.2289783,525.8622218,513.2956613,517.0172729,19159996
ICICIBANK.NS,21-01-2020,515.1807302,522.2373264,512.5224189,513.3440552,13477994
ICICIBANK.NS,22-01-2020,513.7790398,517.1140238,503.38746,505.4174194,17527408
ICICIBANK.NS,23-01-2020,504.015776,512.5706803,499.8107761,510.1057129,17061293
ICICIBANK.NS,24-01-2020,511.6039928,519.4822829,509.4290113,516.0505981,17851868
ICICIBANK.NS,27-01-2020,520.5456034,526.8288837,513.7789939,519.3372803,38149166
ICICIBANK.NS,28-01-2020,520.1589966,522.5756432,506.9641414,510.5891113,24009224
ICICIBANK.NS,29-01-2020,513.8273607,516.9690011,507.7857446,509.0423889,16400827
ICICIBANK.NS,30-01-2020,510.0574644,516.1474022,506.6741591,514.4557495,14319317
ICICIBANK.NS,31-01-2020,512.3291178,514.9874293,504.9825352,508.124176,16292578
ICICIBANK.NS,03-02-2020,487.1959147,501.8408155,485.2625976,498.3608093,22531888
ICICIBANK.NS,04-02-2020,502.6624552,516.8240268,499.4241726,513.102356,17781475
ICICIBANK.NS,05-02-2020,511.4107634,522.3823749,508.1724805,521.1256714,18782476
ICICIBANK.NS,06-02-2020,522.3339132,528.762216,518.3706368,523.5422363,15296851
ICICIBANK.NS,07-02-2020,522.9139896,523.6873047,517.3073815,518.5640259,8297149
ICICIBANK.NS,10-02-2020,520.6907074,524.1706549,512.8124157,516.1473999,12536053
ICICIBANK.NS,11-02-2020,519.772329,526.6355813,519.5789855,521.7539673,11243552
ICICIBANK.NS,12-02-2020,527.6022297,532.3388803,524.6056118,530.9855347,14026335
ICICIBANK.NS,13-02-2020,530.6955487,530.6955487,520.0623046,522.9622803,9227235
ICICIBANK.NS,14-02-2020,523.2040097,530.3573076,518.6607021,527.6022949,14458649
ICICIBANK.NS,17-02-2020,524.8955819,527.1672058,519.8206246,523.5422363,7793293
ICICIBANK.NS,18-02-2020,522.9622961,526.2489589,518.1290032,523.1556396,15918303
ICICIBANK.NS,19-02-2020,525.3789757,528.2789516,522.4789997,526.6356201,8704234
ICICIBANK.NS,20-02-2020,527.3122193,531.0338309,523.735571,528.762207,13588526
ICICIBANK.NS,24-02-2020,521.5122998,523.7839239,509.9607181,512.184021,16940750
ICICIBANK.NS,25-02-2020,514.6973633,520.8356216,507.785731,513.2473755,14942960
ICICIBANK.NS,26-02-2020,509.2840443,511.7006907,504.7891174,506.2391052,15743918
ICICIBANK.NS,27-02-2020,505.3691297,505.852459,495.5575798,498.167511,26315054
ICICIBANK.NS,28-02-2020,484.8759608,489.9509185,475.7893758,480.67099,32737933
ICICIBANK.NS,02-03-2020,491.3042317,503.1941207,481.8309893,489.2259216,28642076
ICICIBANK.NS,03-03-2020,492.8509031,502.1791529,491.545908,497.5875244,19661945
ICICIBANK.NS,04-03-2020,500.2458609,500.2458609,480.4776793,491.4009399,21883404
ICICIBANK.NS,05-03-2020,492.7542487,494.1075649,483.3293268,487.6792908,16671516
ICICIBANK.NS,06-03-2020,468.8294349,480.2359949,461.3861516,470.1344299,31024353
ICICIBANK.NS,09-03-2020,459.1628687,459.1628687,428.1814701,442.4880066,42027175
ICICIBANK.NS,11-03-2020,434.996401,456.0212271,434.6097434,450.1246033,31018779
ICICIBANK.NS,12-03-2020,423.3964923,431.0814404,402.1300018,411.458252,50757033
ICICIBANK.NS,13-03-2020,387.6300952,449.2545804,382.0234871,432.2897339,67104335
ICICIBANK.NS,16-03-2020,410.0566455,410.0566455,384.1985245,389.4667969,34833637
ICICIBANK.NS,17-03-2020,393.4300505,394.8317172,351.8637306,355.0053711,47232699
ICICIBANK.NS,18-03-2020,356.7937306,362.9803403,330.8872598,343.2121582,61202289
ICICIBANK.NS,19-03-2020,324.8939721,357.2770363,312.2307381,327.2622681,57985870
ICICIBANK.NS,20-03-2020,317.0640202,347.8037518,312.2307272,334.1738892,88640642
ICICIBANK.NS,23-03-2020,300.7758109,303.240808,270.6644021,274.5310364,56867949
ICICIBANK.NS,24-03-2020,285.4542862,294.8308868,259.3545027,286.6142883,67895418
ICICIBANK.NS,25-03-2020,274.5310442,323.0089674,272.2110694,306.3341064,66544138
ICICIBANK.NS,26-03-2020,311.2640799,352.2504001,303.7724755,319.2390137,76173940
ICICIBANK.NS,27-03-2020,343.9371713,347.5621416,315.1307524,328.5189819,72889985
ICICIBANK.NS,30-03-2020,319.0940164,322.7673074,300.7275026,302.9508057,36559880
ICICIBANK.NS,31-03-2020,313.8740871,323.6856668,305.4641447,312.9557495,46279768
ICICIBANK.NS,01-04-2020,308.3641251,312.9557539,297.8275512,300.7758484,33141186
ICICIBANK.NS,03-04-2020,299.1808698,299.1808698,272.114426,277.0927124,57326314
ICICIBANK.NS,07-04-2020,298.0208451,318.6106917,286.9526214,315.2273865,57661076
ICICIBANK.NS,08-04-2020,312.0857279,340.9888135,304.594124,308.3157654,73931321
ICICIBANK.NS,09-04-2020,321.3173241,333.4972288,311.8924025,331.2739258,52431174
ICICIBANK.NS,13-04-2020,329.6789153,334.2705438,318.2723552,319.6256714,30994190
ICICIBANK.NS,15-04-2020,331.2739149,340.1671564,314.1640458,316.4356995,49132329
ICICIBANK.NS,16-04-2020,314.4540482,336.2038679,308.7024469,330.5972595,56494027
ICICIBANK.NS,17-04-2020,349.9304427,372.6469217,337.4122009,363.028656,69006835
ICICIBANK.NS,20-04-2020,363.4636474,366.2669516,345.0971333,349.2537537,55810736
ICICIBANK.NS,21-04-2020,329.6305957,334.6572324,317.0640334,320.785675,50118175
ICICIBANK.NS,22-04-2020,315.1306977,326.7306007,312.2790431,324.7489624,49115085
ICICIBANK.NS,23-04-2020,328.905613,342.9704849,326.730631,341.1821899,45953398
ICICIBANK.NS,24-04-2020,326.6339354,331.8055648,320.4473262,323.6856384,38513206
ICICIBANK.NS,27-04-2020,327.9872669,341.1338303,326.7306224,336.3005371,38980019
ICICIBANK.NS,28-04-2020,341.9554883,350.7520877,338.5721831,347.8521118,32933194
ICICIBANK.NS,29-04-2020,341.2304602,363.9469356,339.9254653,358.0986633,39341745
ICICIBANK.NS,30-04-2020,369.2636052,379.8485292,361.6753288,367.4752808,45734705
ICICIBANK.NS,04-05-2020,347.0304079,347.0304079,324.797262,326.7789001,38837299
ICICIBANK.NS,05-05-2020,336.3971892,336.3971892,318.5623264,319.8190002,45069968
ICICIBANK.NS,06-05-2020,320.4473281,334.0288697,314.4057118,330.0172424,49952812
ICICIBANK.NS,07-05-2020,325.7639425,331.4672222,322.573981,325.5222778,27656346
ICICIBANK.NS,08-05-2020,332.5305189,340.7471161,322.5739483,326.4405823,42968091
ICICIBANK.NS,11-05-2020,329.6305758,332.0955434,307.590772,309.4757385,83665601
ICICIBANK.NS,12-05-2020,307.6874196,313.584043,297.7308479,310.4907532,69072308
ICICIBANK.NS,13-05-2020,332.0472009,336.7838217,321.2206137,326.7789001,72816461
ICICIBANK.NS,14-05-2020,318.9973577,323.3473217,314.7923867,316.4840393,33999095
ICICIBANK.NS,15-05-2020,318.3206579,319.5289811,308.1707428,311.9407349,31828868
ICICIBANK.NS,18-05-2020,309.3307357,309.814065,283.4726195,288.5475769,74034133
ICICIBANK.NS,19-05-2020,296.8125127,301.1141553,287.1942773,290.2875671,61827491
ICICIBANK.NS,20-05-2020,289.030954,297.9725471,287.5809659,295.4592285,42238419
ICICIBANK.NS,21-05-2020,295.7975754,302.3708431,291.9309404,294.2509155,43075357
ICICIBANK.NS,22-05-2020,290.9642428,297.4408673,276.0293554,281.3459778,80358245
ICICIBANK.NS,26-05-2020,286.1792617,287.9675859,280.330989,282.940979,46681705
ICICIBANK.NS,27-05-2020,286.2276036,311.2157331,285.0192804,308.2190857,80541990
ICICIBANK.NS,28-05-2020,311.5057267,318.755666,310.0557388,315.9523621,66136408
ICICIBANK.NS,29-05-2020,312.1340761,323.153979,309.3307719,320.8823547,60487477
ICICIBANK.NS,01-06-2020,327.6972697,336.3971972,324.9906374,327.9389343,44024770
ICICIBANK.NS,02-06-2020,325.7639716,338.3305343,321.4140076,336.7838745,47558213
ICICIBANK.NS,03-06-2020,345.9670976,360.563648,342.0037916,344.9521179,69689299
ICICIBANK.NS,04-06-2020,345.0970862,350.8970372,333.9805134,336.2521667,57061575
ICICIBANK.NS,05-06-2020,338.3305125,347.9970986,335.4305367,345.2904663,37251097
ICICIBANK.NS,08-06-2020,354.3286868,361.2886403,341.3754679,347.8037415,46827341
ICICIBANK.NS,09-06-2020,348.0454381,357.0353813,333.7389018,336.9288635,47621969
ICICIBANK.NS,10-06-2020,336.9288565,344.9521409,333.787216,341.2304993,36292403
ICICIBANK.NS,11-06-2020,340.6988417,342.3904943,328.7606019,329.8722534,36999490
ICICIBANK.NS,12-06-2020,313.3907639,334.6089048,313.2940921,332.723938,47509067
ICICIBANK.NS,15-06-2020,329.8239267,330.8389065,314.6473749,320.0606689,43500660
ICICIBANK.NS,16-06-2020,330.8388912,336.3005061,315.1790107,331.515564,57511237
ICICIBANK.NS,17-06-2020,327.3106377,339.2971995,324.893991,330.5489502,37107002
ICICIBANK.NS,18-06-2020,328.6639508,342.8738452,325.9573183,340.263855,39285919
ICICIBANK.NS,19-06-2020,339.2971616,353.2653899,337.557188,351.6703796,51367236
ICICIBANK.NS,22-06-2020,354.7636987,362.738632,352.9753744,355.2953491,40133602
ICICIBANK.NS,23-06-2020,356.6970092,365.6869221,352.0570599,363.6086121,32493320
ICICIBANK.NS,24-06-2020,367.3302695,367.3302695,333.4972184,336.493866,57955780
ICICIBANK.NS,25-06-2020,334.3672152,343.7438158,327.2139473,339.2971802,69902888
ICICIBANK.NS,26-06-2020,343.743822,346.5471262,334.5605648,337.4605408,34596104
ICICIBANK.NS,29-06-2020,333.7388937,334.0772301,327.2139479,331.6605835,27384244
ICICIBANK.NS,30-06-2020,335.4305653,342.6321843,334.7538924,339.7322083,47526095
ICICIBANK.NS,01-07-2020,342.4388059,353.5553797,339.8771666,351.9120483,36922617
ICICIBANK.NS,02-07-2020,353.7970439,358.533665,349.3020873,350.7520752,50964311
ICICIBANK.NS,03-07-2020,352.4920738,354.9087205,347.8037734,348.9637756,28779044
ICICIBANK.NS,06-07-2020,355.5853827,355.5853827,348.4804359,349.7854309,33334074
ICICIBANK.NS,07-07-2020,350.8970797,365.396959,350.0270928,363.5119629,46030825
ICICIBANK.NS,08-07-2020,365.3002579,366.3635882,355.2953361,356.6486816,46315597
ICICIBANK.NS,09-07-2020,360.9986617,363.4636293,353.1203706,358.0020142,35144463
ICICIBANK.NS,10-07-2020,352.7337343,355.9237255,347.0304541,348.3354492,27864858
ICICIBANK.NS,13-07-2020,351.9604011,354.7637051,340.7471555,341.8104858,32379935
ICICIBANK.NS,14-07-2020,339.7805312,340.6988687,329.2439573,334.0289001,34031256
ICICIBANK.NS,15-07-2020,337.8472179,344.9038146,332.2889303,334.2705688,30442553
ICICIBANK.NS,16-07-2020,336.3488347,336.9771568,329.6305464,333.158844,35535437
ICICIBANK.NS,17-07-2020,334.4638593,344.1304448,333.9322089,342.0037842,27511781
ICICIBANK.NS,20-07-2020,346.0637713,354.1353763,343.4054602,350.8970642,36312529
ICICIBANK.NS,21-07-2020,358.6303325,367.2335879,357.711995,366.1702576,45559912
ICICIBANK.NS,22-07-2020,374.0001931,376.5135113,362.7869478,368.3935852,45500191
ICICIBANK.NS,23-07-2020,369.7952143,382.4584471,366.2185954,379.171814,37838027
ICICIBANK.NS,24-07-2020,375.3535325,375.7402196,359.7420016,369.0702515,52980980
ICICIBANK.NS,27-07-2020,372.1635729,372.936888,344.7104736,346.5471191,73275058
ICICIBANK.NS,28-07-2020,349.060463,350.6554439,331.7572781,340.3605347,125939354
ICICIBANK.NS,29-07-2020,341.4238598,345.7254732,336.5905664,339.34552,50194622
ICICIBANK.NS,30-07-2020,341.6171302,342.7771323,329.0505689,333.4488831,40820253
ICICIBANK.NS,31-07-2020,334.8989062,341.2305087,330.6455845,335.2372131,37345191
ICICIBANK.NS,03-08-2020,335.2371988,337.702196,329.1472613,331.8055725,32119883
ICICIBANK.NS,04-08-2020,335.4305456,341.423841,332.7239133,339.2971802,30811518
ICICIBANK.NS,05-08-2020,341.6171565,347.9971094,339.055517,340.4571838,37057881
ICICIBANK.NS,06-08-2020,341.6655389,351.622112,336.9772382,346.7888184,48021824
ICICIBANK.NS,07-08-2020,347.4654604,347.6587744,341.3754932,346.0154724,28510964
ICICIBANK.NS,10-08-2020,347.5137555,352.7820565,345.4354455,351.4287109,22856010
ICICIBANK.NS,11-08-2020,357.663721,361.8203416,351.9120899,355.1020813,45446107
ICICIBANK.NS,12-08-2020,353.555383,356.4553588,351.6220658,354.6187134,25706005
ICICIBANK.NS,13-08-2020,356.6487029,359.9353362,354.0387128,355.7786865,26257336
ICICIBANK.NS,14-08-2020,359.4036775,359.4036775,342.3905087,349.3504333,28893259
ICICIBANK.NS,17-08-2020,353.7970686,354.135405,342.5355012,348.1904602,24232497
ICICIBANK.NS,18-08-2020,349.8337359,357.6636764,349.5437502,357.2286682,26517363
ICICIBANK.NS,19-08-2020,361.5302934,363.3186176,358.0503167,361.9653015,35790233
ICICIBANK.NS,20-08-2020,354.7637145,357.325354,350.5104225,355.4887085,68444775
ICICIBANK.NS,21-08-2020,357.663739,360.5637152,354.8120838,358.7753906,34109928
ICICIBANK.NS,24-08-2020,362.3519872,368.4902753,361.3853286,367.6686096,32907235
ICICIBANK.NS,25-08-2020,369.7469253,376.8035215,368.6835949,373.4685669,53072303
ICICIBANK.NS,26-08-2020,375.2569092,378.5918639,371.3902745,376.3685608,37163882
ICICIBANK.NS,27-08-2020,376.9485228,384.1984622,374.6768693,379.1235046,36910405
ICICIBANK.NS,28-08-2020,380.7668449,398.166701,379.8001862,396.0400696,83472297
ICICIBANK.NS,31-08-2020,401.0183498,407.9299533,374.5802296,381.443512,72744175
ICICIBANK.NS,01-09-2020,381.5401922,386.325135,372.453577,377.9152222,34872793
ICICIBANK.NS,02-09-2020,374.3385475,380.8634932,368.393603,379.3168335,31295799
ICICIBANK.NS,03-09-2020,379.3168362,379.4618291,368.345255,369.9885864,26135555
ICICIBANK.NS,04-09-2020,362.4969876,367.2819596,356.0687135,360.1286621,33118984
ICICIBANK.NS,07-09-2020,361.6269596,364.2852706,356.6969953,360.9502869,22323904
ICICIBANK.NS,08-09-2020,359.9836842,368.5869405,356.8420435,363.1736755,32052920
ICICIBANK.NS,09-09-2020,358.4370094,359.9836691,349.8337535,355.3437195,25285238
ICICIBANK.NS,10-09-2020,359.3070212,362.4969828,353.2654048,358.3403625,24852274
ICICIBANK.NS,11-09-2020,360.5636803,361.1920026,352.9270828,358.1470337,22678353
ICICIBANK.NS,14-09-2020,361.0470039,361.3853403,347.36879,351.573761,27140598
ICICIBANK.NS,15-09-2020,351.9120778,359.8386907,351.5737708,359.1620178,24967618
ICICIBANK.NS,16-09-2020,358.9686884,364.140318,352.8304002,362.2070007,22068622
ICICIBANK.NS,17-09-2020,357.6636495,359.3553019,355.1503314,356.696991,24084936
ICICIBANK.NS,18-09-2020,357.6636764,362.1586329,352.3953753,357.2286682,78166508
ICICIBANK.NS,21-09-2020,354.42539,355.150384,336.8805413,339.0072021,28932482
ICICIBANK.NS,22-09-2020,342.1971437,344.2754538,337.84718,342.5838013,28593292
ICICIBANK.NS,23-09-2020,344.7104638,345.1937931,331.0322505,340.1188354,22740143
ICICIBANK.NS,24-09-2020,333.4489168,335.3822342,322.622328,324.5073242,25840472
ICICIBANK.NS,25-09-2020,327.7455843,338.813837,325.3772884,337.0255127,23231600
ICICIBANK.NS,28-09-2020,339.7804905,351.8154017,337.4605159,350.8970642,18495592
ICICIBANK.NS,29-09-2020,351.6220402,351.6220402,342.4387842,345.1454163,17080848
ICICIBANK.NS,30-09-2020,345.0488412,345.5804917,337.702229,342.9221802,19565058
ICICIBANK.NS,01-10-2020,346.3054274,358.8236675,346.3054274,356.8903503,23237122
ICICIBANK.NS,05-10-2020,358.3886857,369.8919174,358.3886857,360.6603394,26530105
ICICIBANK.NS,06-10-2020,364.5269731,369.070251,362.5936559,367.9102783,18093629
ICICIBANK.NS,07-10-2020,366.6535643,371.5352075,361.6269577,369.8918762,21845743
ICICIBANK.NS,08-10-2020,372.1635841,376.7068916,369.8919303,374.5802307,21085500
ICICIBANK.NS,09-10-2020,377.6735326,390.0467511,374.0002122,388.1134338,41641237
ICICIBANK.NS,12-10-2020,389.9984586,396.3300612,387.3401472,390.5784302,25742564
ICICIBANK.NS,13-10-2020,387.6301112,387.6301112,380.3801714,383.0384827,19922778
ICICIBANK.NS,14-10-2020,381.2018424,395.6050503,376.0302128,393.2367249,23368177
ICICIBANK.NS,15-10-2020,393.3333663,396.2333421,376.1751767,377.963501,34234586
ICICIBANK.NS,16-10-2020,380.8635046,387.9201009,377.4801994,382.8934937,25339096
ICICIBANK.NS,19-10-2020,388.6450691,404.7882791,387.7750822,403.1932983,41072871
ICICIBANK.NS,20-10-2020,399.7133115,402.9999447,397.2966652,400.7766418,26158669
ICICIBANK.NS,21-10-2020,402.1300007,414.2132339,396.6200345,406.2866211,43124966
ICICIBANK.NS,22-10-2020,402.5166364,405.6582769,394.0583736,399.1333313,33088074
ICICIBANK.NS,23-10-2020,403.0966305,406.4799355,398.0216729,403.0483093,22151463
ICICIBANK.NS,26-10-2020,404.1116214,405.1749518,388.0651121,390.9650879,21712057
ICICIBANK.NS,27-10-2020,392.8017309,398.6500037,380.1384972,396.2817078,33571163
ICICIBANK.NS,28-10-2020,396.2333823,396.2333823,381.6368305,382.8451538,28145103
ICICIBANK.NS,29-10-2020,379.1718699,389.466779,376.6585514,386.566803,32615425
ICICIBANK.NS,30-10-2020,386.0834289,389.2734199,375.1118481,379.5101624,27225165
ICICIBANK.NS,02-11-2020,403.0966386,408.7032467,393.4300525,403.5316467,72698777
ICICIBANK.NS,03-11-2020,410.829931,431.9997498,410.0566158,429.0514526,61813071
ICICIBANK.NS,04-11-2020,422.7197835,427.2630906,411.1198806,422.4781189,43426662
ICICIBANK.NS,05-11-2020,430.1631031,431.3714264,421.0765176,423.8798218,30129938
ICICIBANK.NS,06-11-2020,425.1848127,430.0664271,421.6565145,428.036438,27831424
ICICIBANK.NS,09-11-2020,434.9963434,449.109564,434.0296849,447.2729187,40995422
ICICIBANK.NS,10-11-2020,469.6027707,470.811094,457.2295515,467.717804,57535138
ICICIBANK.NS,11-11-2020,468.5877546,474.1943627,456.3595293,470.3277283,45609279
ICICIBANK.NS,12-11-2020,465.5428043,467.4277709,455.6345533,460.8061829,31071572
ICICIBANK.NS,13-11-2020,456.9395442,470.8594226,451.9612287,469.361084,34815091
ICICIBANK.NS,14-11-2020,473.5177314,473.5177314,468.4910948,470.6660767,3636073
ICICIBANK.NS,17-11-2020,474.1460454,476.5626919,462.2078058,470.1827393,36127378
ICICIBANK.NS,18-11-2020,471.7293682,482.3626121,470.0377157,481.0576172,29156543
ICICIBANK.NS,19-11-2020,473.6627519,476.9010644,459.9361869,462.7878418,31896908
ICICIBANK.NS,20-11-2020,463.5128108,467.3311242,452.4929084,464.1894836,30089190
ICICIBANK.NS,23-11-2020,465.7361217,467.2344603,450.9462563,452.6379089,29513544
ICICIBANK.NS,24-11-2020,458.1962168,463.9961689,455.4895843,462.2561951,23135994
ICICIBANK.NS,25-11-2020,468.829434,473.614406,455.392885,456.9395447,34168305
ICICIBANK.NS,26-11-2020,459.2595363,461.2895254,450.2695931,459.4528503,28707911
ICICIBANK.NS,27-11-2020,460.5161681,463.5611369,455.5862032,457.5678711,48390771
ICICIBANK.NS,01-12-2020,463.7061661,472.2127505,458.4861858,468.9261169,20120049
ICICIBANK.NS,02-12-2020,470.1344324,470.7627546,456.4562186,464.4311523,21244707
ICICIBANK.NS,03-12-2020,466.026119,468.829423,462.8844785,465.7844543,22701738
ICICIBANK.NS,04-12-2020,467.5728111,487.1959703,466.8961382,485.3109741,39547014
ICICIBANK.NS,07-12-2020,488.1626371,498.4091956,487.3409713,493.4309387,37778332
ICICIBANK.NS,08-12-2020,494.445897,494.9292263,488.5492733,491.4492493,19339943
ICICIBANK.NS,09-12-2020,492.9959044,497.8291976,489.177591,494.4458923,21272782
ICICIBANK.NS,10-12-2020,491.159259,497.2492261,482.1209948,490.0476074,20419020
ICICIBANK.NS,11-12-2020,492.2708955,499.6658575,489.2259268,498.2641907,25335765
ICICIBANK.NS,14-12-2020,500.8258206,510.2024213,500.8258206,508.269104,26369591
ICICIBANK.NS,15-12-2020,506.5290962,506.7707608,495.992494,500.7774658,26969145
ICICIBANK.NS,16-12-2020,502.7108093,504.3058196,494.0592322,495.3642273,24263586
